trinity.49,"99,950",/properties/?prop=17975_103_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_103_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Buxton Road, Dudley, DY2"
trinity.50,"112,995",/properties/?prop=17975_102_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_102_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Chorley Gardens, Bilston, WV14"
trinity.51,"64,950",/properties/?prop=17975_93_s,,Bedrooms: 1,1,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_93_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Corbyn Road, Dudley, DY1"
trinity.52,"98,500",/properties/?prop=17975_92_s,,Bedrooms: 1,1,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_92_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Dibdale Road West, Dudley, DY1"
trinity.53,"119,950",/properties/?prop=17975_96_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_96_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Elm Terrace, Tividale, B69"
trinity.54,"159,950",/properties/?prop=17975_86_s,,Bedrooms: 3,3,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_86_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Gordon Drive, Tipton, DY4"
trinity.55,"99,950",/properties/?prop=17975_105_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_105_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Hawkesley Road, Dudley, DY1"
trinity.56,"103,500",/properties/?prop=17975_101_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_101_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Langstone Road, Dudley, DY1"
trinity.57,"114,950",/properties/?prop=17975_76_s,,Bedrooms: 2,2,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_76_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Pearce Close, Dudley, DY1"
trinity.58,"149,950",/properties/?prop=17975_87_s,,Bedrooms: 4,4,,http://www.trinityproperty.net/wp-content/themes/trinity/thumb.php?src=http://www.trinityproperty.net//wp-content/uploads/uploadedimages/17975_87_s_IMG_00.jpg&q=100&w=191&h=124&zc=1,,http://www.trinityproperty.net/prop-search-results/?type=Resale&criteria=&submit=&minamount=&maxamount=&bedrooms=&pagenum=1,"Regent Road, Tividale, B69"
